47.6104 10.3325 -49.0583 -3.04013 3.03849 -3.97261 1.51697 8.71459 9.79139 -15.8806 4.54672 22.0639 21.5112 16.2646 21.1614 -8.21973 35.6032 11.5529 46.5974 -1.01299 45.3523 18.3511 44.2239 7.4422 
44.4258 10.406 -49.1093 -3.83962 2.00116 -4.13573 1.2007 9.60557 4.80278 -16.4095 2.80162 19.478 21.6861 13.991 21.3363 -10.3184 38.4753 4.54709 46.8 -1.82338 42.9339 14.6128 44.5101 7.4422 
47.761 15.609 -49.152 -4.02733 2.00116 -3.60209 2.40139 11.3399 11.1429 -14.9922 3.20186 22.6798 18.8879 15.2152 19.2377 -5.7713 39.3498 10.4933 45.7284 -6.10543 43.4594 19.7404 44.6532 8.1578 
51.2297 15.4756 -49.0953 -3.68474 4.90284 -3.06513 5.01639 11.6994 13.7837 -13.1377 6.49915 22.9944 22.2108 16.2646 22.2108 -5.7713 39.1749 11.5426 46.3514 -7.47604 45.1247 20.298 45.0826 7.29908 
45.3546 4.85942 -49.04 -3.305 3.28511 -4.98736 2.68078 7.27341 8.30487 -17.5319 6.61589 20.4772 21.3363 14.1659 22.2108 -8.91928 36.4224 7.28911 46.8 -1.82338 44.3775 12.2302 44.6532 6.72661 
47.2236 -4.73482 -49.0285 2.77518 2.76017 -6.80866 3.36258 4.72107 6.67279 -20.3116 8.69269 17.4474 23.2601 9.09417 23.6028 -11.2482 38.7508 2.49201 45.853 -14.2045 46.2857 7.94997 44.0807 -5.43853 
47.2691 8.80631 -48.9733 -1.21798 2.58691 -5.409 2.46933 8.93661 12.2067 -16.4351 4.4683 20.3425 21.5112 13.4664 21.6861 -8.91928 37.9858 3.31915 46.6053 -1.21685 46.1976 15.5737 45.0826 7.87156 
-1.7638 -25.6339 -49.7432 -3.64231 -16.4104 -16.613 -16.4104 -3.64675 -13.5729 -25.5286 -11.0697 10.5009 -8.11348 -1.29078 -8.13209 -22.0815 -0.921986 -12.9078 1.65957 -30.9787 0.874439 10.843 12.1175 -16.2924 
4.11182 -5.73163 -49.445 -0.10771 -12.3584 -8.30649 -12.1558 1.82338 -8.1039 -19.0442 -7.4961 14.587 -1.04933 9.09417 -0.874439 -13.6413 5.71631 -4.24113 6.6383 -29.3191 5.90071 22.8652 11.9447 -4.06014 
0 0 -49.3787 -0.685565 -14.1818 -4.65974 -14.1818 5.06494 -10.9403 -15.6 -10.3325 17.0182 -5.42152 10.1435 -5.16312 -11.617 0.368794 0.553191 2.76596 -24.5248 1.10638 26 9.93998 0.27611 
