47.6104 10.3325 -49.0583 -3.04013 3.03849 -3.97261 1.51697 8.71459 9.79139 -15.8806 4.54672 22.0639 23.6099 13.2915 22.9103 -7.52018 35.6032 11.5529 46.5974 -1.01299 45.3523 18.3511 44.2239 7.4422 
44.4258 10.406 -49.1093 -3.83962 2.00116 -4.13573 1.2007 9.60557 4.80278 -16.4095 2.80162 19.478 21.6861 10.1435 21.861 -8.04484 38.4753 4.54709 46.8 -1.82338 42.9339 14.6128 44.5101 7.4422 
47.761 15.609 -49.152 -4.02733 2.00116 -3.60209 2.40139 11.3399 11.1429 -14.9922 3.20186 22.6798 18.5381 13.1166 19.2377 -5.7713 39.3498 10.4933 45.7284 -6.10543 43.4594 19.7404 44.6532 8.1578 
51.2297 15.4756 -49.0953 -3.68474 4.90284 -3.06513 5.01639 11.6994 13.7837 -13.1377 6.49915 22.9944 23.0852 11.5426 23.7848 -5.42152 39.1749 11.5426 46.3514 -7.47604 45.1247 20.298 45.0826 7.29908 
45.3546 4.85942 -49.04 -3.305 3.28511 -4.98736 2.68078 7.27341 8.30487 -17.5319 6.61589 20.4772 23.6028 11.4326 23.7872 -7.74468 36.4224 7.28911 46.8 -1.82338 44.3775 12.2302 44.6532 6.72661 
47.2236 -4.73482 -49.0285 2.77518 2.76017 -6.80866 3.36258 4.72107 6.67279 -20.3116 8.69269 17.4474 24.156 6.08511 23.6028 -11.2482 38.7508 2.49201 45.853 -14.2045 46.2857 7.94997 44.0807 -5.43853 
47.2691 8.80631 -48.9733 -1.21798 2.58691 -5.409 2.46933 8.93661 12.2067 -16.4351 4.4683 20.3425 23.0496 8.29787 23.0496 -8.11348 37.9858 3.31915 46.6053 -1.21685 46.1976 15.5737 45.0826 7.87156 
-0.556452 -15.5806 -49.6313 -1.40634 -14.1818 -14.3844 -13.7766 -3.24156 -10.5351 -23.7039 -11.129 10.9435 -3.50355 -0.737589 -4.05674 -18.9929 -0.184397 -9.21986 4.97872 -28.9504 5.16312 20.6525 9.77546 -11.3029 
-1.7638 -25.6339 -49.7432 -3.64231 -16.4104 -16.613 -16.4104 -3.64675 -13.5729 -25.5286 -11.0697 10.5009 -8.11348 -1.29078 -8.13209 -22.0815 -0.921986 -12.9078 1.65957 -30.9787 -0.553191 21.3901 12.1175 -16.2924 
4.11182 -5.73163 -49.445 -0.10771 -12.3584 -8.30649 -12.1558 1.82338 -8.1039 -19.0442 -7.4961 14.587 -1.84397 7.00709 -0.553191 -12.539 5.71631 -4.24113 6.6383 -29.3191 5.90071 22.8652 11.9447 -4.06014 
